Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"executeJavaScript(""document.querySelector('.react-datepicker__month-select').value='"" + dobMonth + ""'; document.querySelector('.react-datepicker__month-select').dispatchEvent(new Event('change',{bubbles:true}));"", null)",Chrome 144.0.0.0,,,20-02-2026 12:45:53,20-02-2026 12:45:53,"0,052s",PASSED
"executeJavaScript(""var days=document.querySelectorAll('.react-datepicker__day:not(.react-datepicker__day--outside-month)'); for(var d of days){if(d.textContent.trim()==='"" + dobDay + ""'){d.click();break;}}"", null)",Chrome 144.0.0.0,,,20-02-2026 12:45:53,20-02-2026 12:45:53,"0,027s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 12:45:53,20-02-2026 12:45:54,"1,015s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Subjects_subjectsInput""), ""A"")",Chrome 144.0.0.0,,,20-02-2026 12:45:54,20-02-2026 12:45:55,"0,472s",PASSED
"executeJavaScript(""document.querySelector('[id^=react-select-2-option]').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 12:45:55,20-02-2026 12:45:55,"0,023s",PASSED
"executeJavaScript(""document.querySelector('label[for=hobbies-checkbox-3]').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 12:45:55,20-02-2026 12:45:55,"0,026s",PASSED
"uploadFile(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Select picture_uploadPicture""), getProjectDir() + ""/Data Files/student_photo.jpg"")",Chrome 144.0.0.0,,,20-02-2026 12:45:55,20-02-2026 12:45:55,"0,118s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/textarea_Current Address_currentAddress""), 3)",Chrome 144.0.0.0,,,20-02-2026 12:45:55,20-02-2026 12:45:55,"0,076s",PASSED
if (CurrentAddress),Chrome 144.0.0.0,,,20-02-2026 12:45:55,20-02-2026 12:45:55,"0,227s",PASSED
"executeJavaScript(""window.scrollBy(0, 300)"", null)",Chrome 144.0.0.0,,,20-02-2026 12:45:55,20-02-2026 12:45:55,"0,032s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 12:45:55,20-02-2026 12:45:56,"1,013s",PASSED
"executeJavaScript(""var ads=document.querySelectorAll('.ad-container,.close-button,#adplus-anchor,[id*=google_ads],[class*=adsbygoogle]'); ads.forEach(function(a){a.remove();});"", null)",Chrome 144.0.0.0,,,20-02-2026 12:45:56,20-02-2026 12:45:56,"0,021s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 12:45:56,20-02-2026 12:45:57,"1,009s",PASSED
"if (Scenario.startsWith(""TC007""))",Chrome 144.0.0.0,,,20-02-2026 12:45:57,20-02-2026 12:45:57,"0,001s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_state_container""), 3)",Chrome 144.0.0.0,,,20-02-2026 12:45:57,20-02-2026 12:45:57,"0,097s",PASSED
"click(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_state_container""))",Chrome 144.0.0.0,,,20-02-2026 12:45:57,20-02-2026 12:45:58,"0,141s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 12:45:58,20-02-2026 12:45:59,"1,011s",PASSED
"for ([i = 0, i < 10, (i++)])",Chrome 144.0.0.0,,,20-02-2026 12:45:59,20-02-2026 12:45:59,"0,033s",PASSED
"executeJavaScript(""var o=document.querySelectorAll('[id^=react-select-3-option]'); for(var i=0;i<o.length;i++){if(o[i].innerText.trim()===arguments[0]){o[i].click();break;}}"", Arrays.asList(State))",Chrome 144.0.0.0,,,20-02-2026 12:45:59,20-02-2026 12:45:59,"0,043s",PASSED
delay(2),Chrome 144.0.0.0,,,20-02-2026 12:45:59,20-02-2026 12:46:01,"2,008s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_city_container""), 3)",Chrome 144.0.0.0,,,20-02-2026 12:46:01,20-02-2026 12:46:01,"0,058s",PASSED
"click(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_city_container""))",Chrome 144.0.0.0,,,20-02-2026 12:46:01,20-02-2026 12:46:01,"0,218s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 12:46:01,20-02-2026 12:46:02,"1,015s",PASSED
"for ([i = 0, i < 10, (i++)])",Chrome 144.0.0.0,,,20-02-2026 12:46:02,20-02-2026 12:46:02,"0,024s",PASSED
"executeJavaScript(""var o=document.querySelectorAll('[id^=react-select-4-option]'); for(var i=0;i<o.length;i++){if(o[i].innerText.trim()===arguments[0]){o[i].click();break;}}"", Arrays.asList(City))",Chrome 144.0.0.0,,,20-02-2026 12:46:02,20-02-2026 12:46:02,"0,034s",PASSED
"executeJavaScript(""document.getElementById('submit').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 12:46:02,20-02-2026 12:46:02,"0,039s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 12:46:02,20-02-2026 12:46:03,"1,008s",PASSED
"popup = executeJavaScript(""return document.getElementById('example-modal-sizes-title-lg') ? document.getElementById('example-modal-sizes-title-lg').innerText.trim() : '';"", null)",Chrome 144.0.0.0,,,20-02-2026 12:46:03,20-02-2026 12:46:03,"0,037s",PASSED
"formSubmitted = popup.equals(""Thanks for submitting the form"")",Chrome 144.0.0.0,,,20-02-2026 12:46:03,20-02-2026 12:46:03,"0,002s",PASSED
"shouldPass = ExpectedResult.equals(""PASS"")",Chrome 144.0.0.0,,,20-02-2026 12:46:03,20-02-2026 12:46:03,"0,003s",PASSED
"if (Scenario.startsWith(""TC008""))",Chrome 144.0.0.0,,,20-02-2026 12:46:03,20-02-2026 12:46:03,"0,002s",PASSED
takeScreenshot(),Chrome 144.0.0.0,,,20-02-2026 12:46:03,20-02-2026 12:46:03,"0,236s",PASSED
if (formSubmitted == shouldPass),Chrome 144.0.0.0,,,20-02-2026 12:46:03,20-02-2026 12:46:03,"0,005s",PASSED
if (formSubmitted),Chrome 144.0.0.0,,,20-02-2026 12:46:03,20-02-2026 12:46:03,"0,000s",PASSED
delay(3),Chrome 144.0.0.0,,,20-02-2026 12:46:03,20-02-2026 12:46:06,"3,019s",PASSED
closeBrowser(),Chrome 144.0.0.0,,,20-02-2026 12:46:06,20-02-2026 12:46:07,"0,482s",PASSED
,,,,,,,
Test Cases/TC_StudentForm_DDT,Chrome 144.0.0.0,DDT Student Form - runs all rows from Student Data Scenario.csv,,20-02-2026 12:46:07,20-02-2026 12:46:18,"11,346s",PASSED
"openBrowser("""")",Chrome 144.0.0.0,,,20-02-2026 12:46:07,20-02-2026 12:46:08,"0,981s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 144.0.0.0,,,20-02-2026 12:46:08,20-02-2026 12:46:10,"2,008s",PASSED
maximizeWindow(),Chrome 144.0.0.0,,,20-02-2026 12:46:10,20-02-2026 12:46:10,"0,069s",PASSED
waitForPageLoad(10),Chrome 144.0.0.0,,,20-02-2026 12:46:10,20-02-2026 12:46:10,"0,020s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""), 5)",Chrome 144.0.0.0,,,20-02-2026 12:46:10,20-02-2026 12:46:10,"0,058s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""))))",Chrome 144.0.0.0,,,20-02-2026 12:46:10,20-02-2026 12:46:10,"0,170s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_forms""))))",Chrome 144.0.0.0,,,20-02-2026 12:46:10,20-02-2026 12:46:11,"0,461s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 12:46:11,20-02-2026 12:46:12,"1,019s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_practiceForm""))))",Chrome 144.0.0.0,,,20-02-2026 12:46:12,20-02-2026 12:46:12,"0,129s",PASSED
waitForPageLoad(5),Chrome 144.0.0.0,,,20-02-2026 12:46:12,20-02-2026 12:46:12,"0,033s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/label_Male_custom-control-label""), 1)",Chrome 144.0.0.0,,,20-02-2026 12:46:12,20-02-2026 12:46:12,"0,067s",PASSED
if (FirstName),Chrome 144.0.0.0,,,20-02-2026 12:46:12,20-02-2026 12:46:12,"0,298s",PASSED
if (LastName),Chrome 144.0.0.0,,,20-02-2026 12:46:12,20-02-2026 12:46:13,"0,310s",PASSED
if (StudentEmail),Chrome 144.0.0.0,,,20-02-2026 12:46:13,20-02-2026 12:46:13,"0,265s",PASSED
"if (!(Scenario.startsWith(""TC005"")))",Chrome 144.0.0.0,,,20-02-2026 12:46:13,20-02-2026 12:46:13,"0,051s",PASSED
if (MobileNumber),Chrome 144.0.0.0,,,20-02-2026 12:46:13,20-02-2026 12:46:13,"0,334s",PASSED
"if (Scenario.startsWith(""TC009""))",Chrome 144.0.0.0,,,20-02-2026 12:46:13,20-02-2026 12:46:13,"0,000s",PASSED
"dobParts = DateOfBirth.split(""-"")",Chrome 144.0.0.0,,,20-02-2026 12:46:13,20-02-2026 12:46:13,"0,001s",PASSED
dobYear = dobParts[0],Chrome 144.0.0.0,,,20-02-2026 12:46:13,20-02-2026 12:46:13,"0,001s",PASSED
dobMonth = String.valueOf(Integer.parseInt(dobParts[1]) - 1),Chrome 144.0.0.0,,,20-02-2026 12:46:13,20-02-2026 12:46:13,"0,000s",PASSED
dobDay = String.valueOf(Integer.parseInt(dobParts[2])),Chrome 144.0.0.0,,,20-02-2026 12:46:13,20-02-2026 12:46:13,"0,000s",PASSED
"executeJavaScript(""document.getElementById('dateOfBirthInput').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 12:46:13,20-02-2026 12:46:13,"0,075s",PASSED
"executeJavaScript(""document.querySelector('.react-datepicker__year-select').value='"" + dobYear + ""'; document.querySelector('.react-datepicker__year-select').dispatchEvent(new Event('change',{bubbles:true}));"", null)",Chrome 144.0.0.0,,,20-02-2026 12:46:13,20-02-2026 12:46:13,"0,045s",PASSED
"executeJavaScript(""document.querySelector('.react-datepicker__month-select').value='"" + dobMonth + ""'; document.querySelector('.react-datepicker__month-select').dispatchEvent(new Event('change',{bubbles:true}));"", null)",Chrome 144.0.0.0,,,20-02-2026 12:46:13,20-02-2026 12:46:13,"0,055s",PASSED
"executeJavaScript(""var days=document.querySelectorAll('.react-datepicker__day:not(.react-datepicker__day--outside-month)'); for(var d of days){if(d.textContent.trim()==='"" + dobDay + ""'){d.click();break;}}"", null)",Chrome 144.0.0.0,,,20-02-2026 12:46:13,20-02-2026 12:46:13,"0,041s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 12:46:13,20-02-2026 12:46:14,"1,014s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Subjects_subjectsInput""), ""A"")",Chrome 144.0.0.0,,,20-02-2026 12:46:14,20-02-2026 12:46:15,"0,395s",PASSED
"executeJavaScript(""document.querySelector('[id^=react-select-2-option]').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 12:46:15,20-02-2026 12:46:15,"0,029s",PASSED
"executeJavaScript(""document.querySelector('label[for=hobbies-checkbox-3]').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 12:46:15,20-02-2026 12:46:15,"0,025s",PASSED
"uploadFile(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Select picture_uploadPicture""), getProjectDir() + ""/Data Files/student_photo.jpg"")",Chrome 144.0.0.0,,,20-02-2026 12:46:15,20-02-2026 12:46:15,"0,078s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/textarea_Current Address_currentAddress""), 3)",Chrome 144.0.0.0,,,20-02-2026 12:46:15,20-02-2026 12:46:15,"0,060s",PASSED
if (CurrentAddress),Chrome 144.0.0.0,,,20-02-2026 12:46:15,20-02-2026 12:46:15,"0,433s",PASSED
"executeJavaScript(""window.scrollBy(0, 300)"", null)",Chrome 144.0.0.0,,,20-02-2026 12:46:15,20-02-2026 12:46:15,"0,029s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 12:46:15,20-02-2026 12:46:17,"1,011s",PASSED
"executeJavaScript(""var ads=document.querySelectorAll('.ad-container,.close-button,#adplus-anchor,[id*=google_ads],[class*=adsbygoogle]'); ads.forEach(function(a){a.remove();});"", null)",Chrome 144.0.0.0,,,20-02-2026 12:46:17,20-02-2026 12:46:17,"0,037s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 12:46:17,20-02-2026 12:46:18,"1,006s",PASSED
"if (Scenario.startsWith(""TC007""))",Chrome 144.0.0.0,,,20-02-2026 12:46:18,20-02-2026 12:46:18,"0,681s",PASSED
,,,,,,,
Test Cases/TC_StudentForm_DDT,Chrome 144.0.0.0,DDT Student Form - runs all rows from Student Data Scenario.csv,,20-02-2026 12:46:18,20-02-2026 12:46:38,"19,248s",PASSED
"openBrowser("""")",Chrome 144.0.0.0,,,20-02-2026 12:46:18,20-02-2026 12:46:20,"1,120s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 144.0.0.0,,,20-02-2026 12:46:20,20-02-2026 12:46:23,"3,578s",PASSED
maximizeWindow(),Chrome 144.0.0.0,,,20-02-2026 12:46:23,20-02-2026 12:46:23,"0,071s",PASSED
waitForPageLoad(10),Chrome 144.0.0.0,,,20-02-2026 12:46:23,20-02-2026 12:46:23,"0,021s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""), 5)",Chrome 144.0.0.0,,,20-02-2026 12:46:23,20-02-2026 12:46:23,"0,162s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""))))",Chrome 144.0.0.0,,,20-02-2026 12:46:23,20-02-2026 12:46:23,"0,077s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_forms""))))",Chrome 144.0.0.0,,,20-02-2026 12:46:23,20-02-2026 12:46:24,"0,395s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 12:46:24,20-02-2026 12:46:25,"1,013s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_practiceForm""))))",Chrome 144.0.0.0,,,20-02-2026 12:46:25,20-02-2026 12:46:25,"0,239s",PASSED
waitForPageLoad(5),Chrome 144.0.0.0,,,20-02-2026 12:46:25,20-02-2026 12:46:25,"0,032s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/label_Male_custom-control-label""), 1)",Chrome 144.0.0.0,,,20-02-2026 12:46:25,20-02-2026 12:46:25,"0,053s",PASSED
if (FirstName),Chrome 144.0.0.0,,,20-02-2026 12:46:25,20-02-2026 12:46:26,"0,380s",PASSED
if (LastName),Chrome 144.0.0.0,,,20-02-2026 12:46:26,20-02-2026 12:46:26,"0,255s",PASSED
if (StudentEmail),Chrome 144.0.0.0,,,20-02-2026 12:46:26,20-02-2026 12:46:26,"0,393s",PASSED
"if (!(Scenario.startsWith(""TC005"")))",Chrome 144.0.0.0,,,20-02-2026 12:46:26,20-02-2026 12:46:26,"0,026s",PASSED
if (MobileNumber),Chrome 144.0.0.0,,,20-02-2026 12:46:26,20-02-2026 12:46:27,"0,301s",PASSED
"if (Scenario.startsWith(""TC009""))",Chrome 144.0.0.0,,,20-02-2026 12:46:27,20-02-2026 12:46:27,"0,001s",PASSED
"dobParts = DateOfBirth.split(""-"")",Chrome 144.0.0.0,,,20-02-2026 12:46:27,20-02-2026 12:46:27,"0,001s",PASSED
dobYear = dobParts[0],Chrome 144.0.0.0,,,20-02-2026 12:46:27,20-02-2026 12:46:27,"0,002s",PASSED
dobMonth = String.valueOf(Integer.parseInt(dobParts[1]) - 1),Chrome 144.0.0.0,,,20-02-2026 12:46:27,20-02-2026 12:46:27,"0,001s",PASSED
dobDay = String.valueOf(Integer.parseInt(dobParts[2])),Chrome 144.0.0.0,,,20-02-2026 12:46:27,20-02-2026 12:46:27,"0,002s",PASSED
"executeJavaScript(""document.getElementById('dateOfBirthInput').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 12:46:27,20-02-2026 12:46:27,"0,108s",PASSED
"executeJavaScript(""document.querySelector('.react-datepicker__year-select').value='"" + dobYear + ""'; document.querySelector('.react-datepicker__year-select').dispatchEvent(new Event('change',{bubbles:true}));"", null)",Chrome 144.0.0.0,,,20-02-2026 12:46:27,20-02-2026 12:46:27,"0,053s",PASSED
"executeJavaScript(""document.querySelector('.react-datepicker__month-select').value='"" + dobMonth + ""'; document.querySelector('.react-datepicker__month-select').dispatchEvent(new Event('change',{bubbles:true}));"", null)",Chrome 144.0.0.0,,,20-02-2026 12:46:27,20-02-2026 12:46:27,"0,040s",PASSED
"executeJavaScript(""var days=document.querySelectorAll('.react-datepicker__day:not(.react-datepicker__day--outside-month)'); for(var d of days){if(d.textContent.trim()==='"" + dobDay + ""'){d.click();break;}}"", null)",Chrome 144.0.0.0,,,20-02-2026 12:46:27,20-02-2026 12:46:27,"0,038s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 12:46:27,20-02-2026 12:46:28,"1,012s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Subjects_subjectsInput""), ""A"")",Chrome 144.0.0.0,,,20-02-2026 12:46:28,20-02-2026 12:46:28,"0,439s",PASSED
"executeJavaScript(""document.querySelector('[id^=react-select-2-option]').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 12:46:28,20-02-2026 12:46:28,"0,036s",PASSED
"executeJavaScript(""document.querySelector('label[for=hobbies-checkbox-3]').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 12:46:28,20-02-2026 12:46:28,"0,057s",PASSED
"uploadFile(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Select picture_uploadPicture""), getProjectDir() + ""/Data Files/student_photo.jpg"")",Chrome 144.0.0.0,,,20-02-2026 12:46:28,20-02-2026 12:46:28,"0,116s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/textarea_Current Address_currentAddress""), 3)",Chrome 144.0.0.0,,,20-02-2026 12:46:28,20-02-2026 12:46:29,"0,105s",PASSED
if (CurrentAddress),Chrome 144.0.0.0,,,20-02-2026 12:46:29,20-02-2026 12:46:29,"0,338s",PASSED
"executeJavaScript(""window.scrollBy(0, 300)"", null)",Chrome 144.0.0.0,,,20-02-2026 12:46:29,20-02-2026 12:46:29,"0,017s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 12:46:29,20-02-2026 12:46:30,"1,015s",PASSED
"executeJavaScript(""var ads=document.querySelectorAll('.ad-container,.close-button,#adplus-anchor,[id*=google_ads],[class*=adsbygoogle]'); ads.forEach(function(a){a.remove();});"", null)",Chrome 144.0.0.0,,,20-02-2026 12:46:30,20-02-2026 12:46:30,"0,069s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 12:46:30,20-02-2026 12:46:31,"1,005s",PASSED
"if (Scenario.startsWith(""TC007""))",Chrome 144.0.0.0,,,20-02-2026 12:46:31,20-02-2026 12:46:31,"0,001s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_state_container""), 3)",Chrome 144.0.0.0,,,20-02-2026 12:46:31,20-02-2026 12:46:31,"0,097s",PASSED
"click(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_state_container""))",Chrome 144.0.0.0,,,20-02-2026 12:46:31,20-02-2026 12:46:31,"0,168s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 12:46:31,20-02-2026 12:46:32,"1,021s",PASSED
"for ([i = 0, i < 10, (i++)])",Chrome 144.0.0.0,,,20-02-2026 12:46:32,20-02-2026 12:46:32,"0,034s",PASSED
"executeJavaScript(""var o=document.querySelectorAll('[id^=react-select-3-option]'); for(var i=0;i<o.length;i++){if(o[i].innerText.trim()===arguments[0]){o[i].click();break;}}"", Arrays.asList(State))",Chrome 144.0.0.0,,,20-02-2026 12:46:32,20-02-2026 12:46:32,"0,023s",PASSED
delay(2),Chrome 144.0.0.0,,,20-02-2026 12:46:32,20-02-2026 12:46:34,"2,017s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_city_container""), 3)",Chrome 144.0.0.0,,,20-02-2026 12:46:34,20-02-2026 12:46:34,"0,051s",PASSED
"click(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_city_container""))",Chrome 144.0.0.0,,,20-02-2026 12:46:34,20-02-2026 12:46:35,"0,197s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 12:46:35,20-02-2026 12:46:36,"1,011s",PASSED
"for ([i = 0, i < 10, (i++)])",Chrome 144.0.0.0,,,20-02-2026 12:46:36,20-02-2026 12:46:36,"0,039s",PASSED
"executeJavaScript(""var o=document.querySelectorAll('[id^=react-select-4-option]'); for(var i=0;i<o.length;i++){if(o[i].innerText.trim()===arguments[0]){o[i].click();break;}}"", Arrays.asList(City))",Chrome 144.0.0.0,,,20-02-2026 12:46:36,20-02-2026 12:46:36,"0,035s",PASSED
"executeJavaScript(""document.getElementById('submit').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 12:46:36,20-02-2026 12:46:36,"0,056s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 12:46:36,20-02-2026 12:46:37,"1,018s",PASSED
"popup = executeJavaScript(""return document.getElementById('example-modal-sizes-title-lg') ? document.getElementById('example-modal-sizes-title-lg').innerText.trim() : '';"", null)",Chrome 144.0.0.0,,,20-02-2026 12:46:37,20-02-2026 12:46:37,"0,017s",PASSED
"formSubmitted = popup.equals(""Thanks for submitting the form"")",Chrome 144.0.0.0,,,20-02-2026 12:46:37,20-02-2026 12:46:37,"0,000s",PASSED
"shouldPass = ExpectedResult.equals(""PASS"")",Chrome 144.0.0.0,,,20-02-2026 12:46:37,20-02-2026 12:46:37,"0,000s",PASSED
"if (Scenario.startsWith(""TC008""))",Chrome 144.0.0.0,,,20-02-2026 12:46:37,20-02-2026 12:46:38,"0,805s",PASSED
,,,,,,,
Test Cases/TC_StudentForm_DDT,Chrome 144.0.0.0,DDT Student Form - runs all rows from Student Data Scenario.csv,,20-02-2026 12:46:38,20-02-2026 12:46:45,"7,453s",PASSED
"openBrowser("""")",Chrome 144.0.0.0,,,20-02-2026 12:46:38,20-02-2026 12:46:39,"0,919s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 144.0.0.0,,,20-02-2026 12:46:39,20-02-2026 12:46:42,"3,674s",PASSED
maximizeWindow(),Chrome 144.0.0.0,,,20-02-2026 12:46:42,20-02-2026 12:46:42,"0,079s",PASSED
waitForPageLoad(10),Chrome 144.0.0.0,,,20-02-2026 12:46:42,20-02-2026 12:46:42,"0,020s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""), 5)",Chrome 144.0.0.0,,,20-02-2026 12:46:42,20-02-2026 12:46:43,"0,191s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""))))",Chrome 144.0.0.0,,,20-02-2026 12:46:43,20-02-2026 12:46:43,"0,090s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_forms""))))",Chrome 144.0.0.0,,,20-02-2026 12:46:43,20-02-2026 12:46:43,"0,382s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 12:46:43,20-02-2026 12:46:44,"1,009s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_practiceForm""))))",Chrome 144.0.0.0,,,20-02-2026 12:46:44,20-02-2026 12:46:44,"0,144s",PASSED
waitForPageLoad(5),Chrome 144.0.0.0,,,20-02-2026 12:46:44,20-02-2026 12:46:44,"0,046s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/label_Male_custom-control-label""), 1)",Chrome 144.0.0.0,,,20-02-2026 12:46:44,20-02-2026 12:46:44,"0,059s",PASSED
if (FirstName),Chrome 144.0.0.0,,,20-02-2026 12:46:44,20-02-2026 12:46:44,"0,001s",PASSED
if (LastName),Chrome 144.0.0.0,,,20-02-2026 12:46:44,20-02-2026 12:46:44,"0,001s",PASSED
if (StudentEmail),Chrome 144.0.0.0,,,20-02-2026 12:46:44,20-02-2026 12:46:44,"0,001s",PASSED
"if (!(Scenario.startsWith(""TC005"")))",Chrome 144.0.0.0,,,20-02-2026 12:46:44,20-02-2026 12:46:44,"0,028s",PASSED
if (MobileNumber),Chrome 144.0.0.0,,,20-02-2026 12:46:44,20-02-2026 12:46:44,"0,000s",PASSED
"if (Scenario.startsWith(""TC009""))",Chrome 144.0.0.0,,,20-02-2026 12:46:44,20-02-2026 12:46:45,"0,767s",PASSED
