Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"executeJavaScript(""window.scrollBy(0, 300)"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:10,20-02-2026 16:19:10,"0,019s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:19:10,20-02-2026 16:19:11,"1,006s",PASSED
"executeJavaScript(""var ads=document.querySelectorAll('.ad-container,.close-button,#adplus-anchor,[id*=google_ads],[class*=adsbygoogle]'); ads.forEach(function(a){a.remove();});"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:11,20-02-2026 16:19:11,"0,030s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:19:11,20-02-2026 16:19:12,"1,012s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_state_container""), 3)",Chrome 144.0.0.0,,,20-02-2026 16:19:12,20-02-2026 16:19:12,"0,051s",PASSED
"click(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_state_container""))",Chrome 144.0.0.0,,,20-02-2026 16:19:12,20-02-2026 16:19:12,"0,184s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:19:12,20-02-2026 16:19:13,"1,009s",PASSED
"for ([i = 0, i < 10, (i++)])",Chrome 144.0.0.0,,,20-02-2026 16:19:13,20-02-2026 16:19:13,"0,033s",PASSED
"executeJavaScript(""var o=document.querySelectorAll('[id^=react-select-3-option]'); for(var i=0;i<o.length;i++){if(o[i].innerText.trim()===arguments[0]){o[i].click();break;}}"", Arrays.asList(state))",Chrome 144.0.0.0,,,20-02-2026 16:19:13,20-02-2026 16:19:13,"0,037s",PASSED
delay(2),Chrome 144.0.0.0,,,20-02-2026 16:19:13,20-02-2026 16:19:15,"2,008s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_city_container""), 3)",Chrome 144.0.0.0,,,20-02-2026 16:19:15,20-02-2026 16:19:15,"0,049s",PASSED
"click(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_city_container""))",Chrome 144.0.0.0,,,20-02-2026 16:19:15,20-02-2026 16:19:15,"0,119s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:19:15,20-02-2026 16:19:16,"1,020s",PASSED
"for ([i = 0, i < 10, (i++)])",Chrome 144.0.0.0,,,20-02-2026 16:19:16,20-02-2026 16:19:16,"0,018s",PASSED
"executeJavaScript(""var o=document.querySelectorAll('[id^=react-select-4-option]'); for(var i=0;i<o.length;i++){if(o[i].innerText.trim()===arguments[0]){o[i].click();break;}}"", Arrays.asList(city))",Chrome 144.0.0.0,,,20-02-2026 16:19:16,20-02-2026 16:19:16,"0,028s",PASSED
"executeJavaScript(""document.getElementById('submit').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:16,20-02-2026 16:19:16,"0,024s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:19:16,20-02-2026 16:19:17,"1,017s",PASSED
"titleText = executeJavaScript(""return document.querySelector('h5') ? document.querySelector('h5').innerText.trim() : '';"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:17,20-02-2026 16:19:17,"0,019s",PASSED
"if (titleText.equals(""Student Registration Form""))",Chrome 144.0.0.0,,,20-02-2026 16:19:17,20-02-2026 16:19:19,"1,296s",PASSED
delay(3),Chrome 144.0.0.0,,,20-02-2026 16:19:19,20-02-2026 16:19:22,"3,020s",PASSED
closeBrowser(),Chrome 144.0.0.0,,,20-02-2026 16:19:22,20-02-2026 16:19:22,"0,420s",PASSED
,,,,,,,
Test Cases/TC007,Chrome 144.0.0.0,Verify Mobile Number field has maxlength of 10 digits,,20-02-2026 16:19:22,20-02-2026 16:19:33,"10,912s",PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 144.0.0.0,,,20-02-2026 16:19:22,20-02-2026 16:19:22,"0,000s",PASSED
"openBrowser("""")",Chrome 144.0.0.0,,,20-02-2026 16:19:22,20-02-2026 16:19:23,"1,083s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 144.0.0.0,,,20-02-2026 16:19:23,20-02-2026 16:19:25,"2,153s",PASSED
maximizeWindow(),Chrome 144.0.0.0,,,20-02-2026 16:19:25,20-02-2026 16:19:25,"0,086s",PASSED
waitForPageLoad(10),Chrome 144.0.0.0,,,20-02-2026 16:19:25,20-02-2026 16:19:26,"0,022s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""), 5)",Chrome 144.0.0.0,,,20-02-2026 16:19:26,20-02-2026 16:19:26,"0,156s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""))))",Chrome 144.0.0.0,,,20-02-2026 16:19:26,20-02-2026 16:19:26,"0,509s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_forms""))))",Chrome 144.0.0.0,,,20-02-2026 16:19:26,20-02-2026 16:19:27,"0,381s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:19:27,20-02-2026 16:19:28,"1,015s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_practiceForm""))))",Chrome 144.0.0.0,,,20-02-2026 16:19:28,20-02-2026 16:19:28,"0,103s",PASSED
waitForPageLoad(5),Chrome 144.0.0.0,,,20-02-2026 16:19:28,20-02-2026 16:19:28,"0,046s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/label_Male_custom-control-label""), 1)",Chrome 144.0.0.0,,,20-02-2026 16:19:28,20-02-2026 16:19:28,"0,057s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Name_firstName""), FirstName)",Chrome 144.0.0.0,,,20-02-2026 16:19:28,20-02-2026 16:19:28,"0,292s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Name_lastName""), LastName)",Chrome 144.0.0.0,,,20-02-2026 16:19:28,20-02-2026 16:19:28,"0,395s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Email_userEmail""), StudentEmail)",Chrome 144.0.0.0,,,20-02-2026 16:19:28,20-02-2026 16:19:29,"0,280s",PASSED
"click(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/label_Male_custom-control-label""))",Chrome 144.0.0.0,,,20-02-2026 16:19:29,20-02-2026 16:19:29,"0,228s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_(10 Digits)_userNumber""), MobileNumber)",Chrome 144.0.0.0,,,20-02-2026 16:19:29,20-02-2026 16:19:29,"0,288s",PASSED
"maxLength = getAttribute(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_(10 Digits)_userNumber""), ""maxlength"")",Chrome 144.0.0.0,,,20-02-2026 16:19:29,20-02-2026 16:19:29,"0,053s",PASSED
"if (maxLength.equals(""10""))",Chrome 144.0.0.0,,,20-02-2026 16:19:29,20-02-2026 16:19:29,"0,013s",PASSED
takeScreenshot(),Chrome 144.0.0.0,,,20-02-2026 16:19:29,20-02-2026 16:19:30,"0,209s",PASSED
delay(3),Chrome 144.0.0.0,,,20-02-2026 16:19:30,20-02-2026 16:19:33,"3,011s",PASSED
closeBrowser(),Chrome 144.0.0.0,,,20-02-2026 16:19:33,20-02-2026 16:19:33,"0,371s",PASSED
,,,,,,,
Test Cases/TC008,Chrome 144.0.0.0,Submit Student Registration Form with alphabetic Mobile Number,,20-02-2026 16:19:33,20-02-2026 16:19:43,"9,791s",PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 144.0.0.0,,,20-02-2026 16:19:33,20-02-2026 16:19:33,"0,001s",PASSED
"openBrowser("""")",Chrome 144.0.0.0,,,20-02-2026 16:19:33,20-02-2026 16:19:34,"0,956s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 144.0.0.0,,,20-02-2026 16:19:34,20-02-2026 16:19:37,"2,397s",PASSED
maximizeWindow(),Chrome 144.0.0.0,,,20-02-2026 16:19:37,20-02-2026 16:19:37,"0,066s",PASSED
waitForPageLoad(10),Chrome 144.0.0.0,,,20-02-2026 16:19:37,20-02-2026 16:19:37,"0,035s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""), 5)",Chrome 144.0.0.0,,,20-02-2026 16:19:37,20-02-2026 16:19:37,"0,346s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""))))",Chrome 144.0.0.0,,,20-02-2026 16:19:37,20-02-2026 16:19:37,"0,422s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_forms""))))",Chrome 144.0.0.0,,,20-02-2026 16:19:37,20-02-2026 16:19:38,"0,180s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:19:38,20-02-2026 16:19:39,"1,017s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_practiceForm""))))",Chrome 144.0.0.0,,,20-02-2026 16:19:39,20-02-2026 16:19:39,"0,100s",PASSED
waitForPageLoad(5),Chrome 144.0.0.0,,,20-02-2026 16:19:39,20-02-2026 16:19:39,"0,053s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/label_Male_custom-control-label""), 1)",Chrome 144.0.0.0,,,20-02-2026 16:19:39,20-02-2026 16:19:39,"0,060s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Name_firstName""), FirstName)",Chrome 144.0.0.0,,,20-02-2026 16:19:39,20-02-2026 16:19:39,"0,441s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Name_lastName""), LastName)",Chrome 144.0.0.0,,,20-02-2026 16:19:39,20-02-2026 16:19:40,"0,278s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Email_userEmail""), StudentEmail)",Chrome 144.0.0.0,,,20-02-2026 16:19:40,20-02-2026 16:19:40,"0,309s",PASSED
"executeJavaScript(""document.querySelector('label[for=gender-radio-1]').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:40,20-02-2026 16:19:40,"0,037s",PASSED
"clearText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_(10 Digits)_userNumber""))",Chrome 144.0.0.0,,,20-02-2026 16:19:40,20-02-2026 16:19:40,"0,118s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_(10 Digits)_userNumber""), MobileNumber)",Chrome 144.0.0.0,,,20-02-2026 16:19:40,20-02-2026 16:19:40,"0,322s",PASSED
"dobParts = DateOfBirth.split(""-"")",Chrome 144.0.0.0,,,20-02-2026 16:19:40,20-02-2026 16:19:40,"0,002s",PASSED
"executeJavaScript(""document.getElementById('dateOfBirthInput').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:40,20-02-2026 16:19:40,"0,065s",PASSED
"executeJavaScript(""document.querySelector('.react-datepicker__year-select').value='"" + dobParts[0] + ""'; document.querySelector('.react-datepicker__year-select').dispatchEvent(new Event('change',{bubbles:true}));"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:40,20-02-2026 16:19:40,"0,053s",PASSED
"executeJavaScript(""document.querySelector('.react-datepicker__month-select').value='"" + String.valueOf(Integer.parseInt(dobParts[1]) - 1) + ""'; document.querySelector('.react-datepicker__month-select').dispatchEvent(new Event('change',{bubbles:true}));"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:40,20-02-2026 16:19:41,"0,036s",PASSED
"executeJavaScript(""var days=document.querySelectorAll('.react-datepicker__day:not(.react-datepicker__day--outside-month)'); for(var d of days){if(d.textContent.trim()==='"" + String.valueOf(Integer.parseInt(dobParts[2])) + ""'){d.click();break;}}"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:41,20-02-2026 16:19:41,"0,037s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Subjects_subjectsInput""), ""A"")",Chrome 144.0.0.0,,,20-02-2026 16:19:41,20-02-2026 16:19:41,"0,251s",PASSED
"executeJavaScript(""document.querySelector('[id^=react-select-2-option]').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:41,20-02-2026 16:19:41,"0,032s",PASSED
"executeJavaScript(""document.querySelector('label[for=hobbies-checkbox-3]').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:41,20-02-2026 16:19:41,"0,027s",PASSED
"uploadFile(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Select picture_uploadPicture""), getProjectDir() + ""/Data Files/student_photo.jpg"")",Chrome 144.0.0.0,,,20-02-2026 16:19:41,20-02-2026 16:19:41,"0,081s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/textarea_Current Address_currentAddress""), 5)",Chrome 144.0.0.0,,,20-02-2026 16:19:41,20-02-2026 16:19:41,"0,049s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/textarea_Current Address_currentAddress""), CurrentAddress)",Chrome 144.0.0.0,,,20-02-2026 16:19:41,20-02-2026 16:19:41,"0,345s",PASSED
"executeJavaScript(""window.scrollBy(0, 300)"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:41,20-02-2026 16:19:41,"0,025s",PASSED
"executeJavaScript(""var ads=document.querySelectorAll('.ad-container,.close-button,#adplus-anchor,[id*=google_ads],[class*=adsbygoogle]'); ads.forEach(function(a){a.remove();});"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:41,20-02-2026 16:19:41,"0,023s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_state_container""), 5)",Chrome 144.0.0.0,,,20-02-2026 16:19:41,20-02-2026 16:19:41,"0,086s",PASSED
"click(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_state_container""))",Chrome 144.0.0.0,,,20-02-2026 16:19:41,20-02-2026 16:19:42,"0,159s",PASSED
"waitForElementPresent(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_state_container""), 5)",Chrome 144.0.0.0,,,20-02-2026 16:19:42,20-02-2026 16:19:42,"0,054s",PASSED
"for ([i = 0, i < 10, (i++)])",Chrome 144.0.0.0,,,20-02-2026 16:19:42,20-02-2026 16:19:42,"0,024s",PASSED
"executeJavaScript(""var o=document.querySelectorAll('[id^=react-select-3-option]'); for(var i=0;i<o.length;i++){if(o[i].innerText.trim()===arguments[0]){o[i].click();break;}}"", Arrays.asList(state))",Chrome 144.0.0.0,,,20-02-2026 16:19:42,20-02-2026 16:19:42,"0,034s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_city_container""), 5)",Chrome 144.0.0.0,,,20-02-2026 16:19:42,20-02-2026 16:19:42,"0,057s",PASSED
"click(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_city_container""))",Chrome 144.0.0.0,,,20-02-2026 16:19:42,20-02-2026 16:19:42,"0,197s",PASSED
"waitForElementPresent(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_city_container""), 5)",Chrome 144.0.0.0,,,20-02-2026 16:19:42,20-02-2026 16:19:42,"0,030s",PASSED
"for ([i = 0, i < 10, (i++)])",Chrome 144.0.0.0,,,20-02-2026 16:19:42,20-02-2026 16:19:42,"0,018s",PASSED
"executeJavaScript(""var o=document.querySelectorAll('[id^=react-select-4-option]'); for(var i=0;i<o.length;i++){if(o[i].innerText.trim()===arguments[0]){o[i].click();break;}}"", Arrays.asList(city))",Chrome 144.0.0.0,,,20-02-2026 16:19:42,20-02-2026 16:19:42,"0,018s",PASSED
"executeJavaScript(""document.getElementById('submit').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:42,20-02-2026 16:19:42,"0,030s",PASSED
"actualMobile = getAttribute(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_(10 Digits)_userNumber""), ""value"")",Chrome 144.0.0.0,,,20-02-2026 16:19:42,20-02-2026 16:19:42,"0,068s",PASSED
"popupText = executeJavaScript(""return document.getElementById('example-modal-sizes-title-lg') ? document.getElementById('example-modal-sizes-title-lg').innerText.trim() : '';"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:42,20-02-2026 16:19:42,"0,022s",PASSED
"modalMuncul = popupText.equals(""Thanks for submitting the form"")",Chrome 144.0.0.0,,,20-02-2026 16:19:42,20-02-2026 16:19:42,"0,002s",PASSED
takeScreenshot(),Chrome 144.0.0.0,,,20-02-2026 16:19:42,20-02-2026 16:19:42,"0,222s",PASSED
if (!(modalMuncul)),Chrome 144.0.0.0,,,20-02-2026 16:19:42,20-02-2026 16:19:42,"0,036s",PASSED
closeBrowser(),Chrome 144.0.0.0,,,20-02-2026 16:19:42,20-02-2026 16:19:43,"0,305s",PASSED
,,,,,,,
Test Cases/TC009,Chrome 144.0.0.0,Submit Student Registration Form with all fields empty,,20-02-2026 16:19:43,20-02-2026 16:19:50,"7,634s",PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 144.0.0.0,,,20-02-2026 16:19:43,20-02-2026 16:19:43,"0,000s",PASSED
"openBrowser("""")",Chrome 144.0.0.0,,,20-02-2026 16:19:43,20-02-2026 16:19:44,"1,027s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 144.0.0.0,,,20-02-2026 16:19:44,20-02-2026 16:19:47,"3,572s",PASSED
maximizeWindow(),Chrome 144.0.0.0,,,20-02-2026 16:19:47,20-02-2026 16:19:48,"0,079s",PASSED
waitForPageLoad(10),Chrome 144.0.0.0,,,20-02-2026 16:19:48,20-02-2026 16:19:48,"0,020s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""), 5)",Chrome 144.0.0.0,,,20-02-2026 16:19:48,20-02-2026 16:19:48,"0,190s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""))))",Chrome 144.0.0.0,,,20-02-2026 16:19:48,20-02-2026 16:19:48,"0,441s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_forms""))))",Chrome 144.0.0.0,,,20-02-2026 16:19:48,20-02-2026 16:19:48,"0,169s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 16:19:48,20-02-2026 16:19:49,"1,011s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_practiceForm""))))",Chrome 144.0.0.0,,,20-02-2026 16:19:49,20-02-2026 16:19:50,"0,172s",PASSED
waitForPageLoad(5),Chrome 144.0.0.0,,,20-02-2026 16:19:50,20-02-2026 16:19:50,"0,042s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Name_firstName""), 1)",Chrome 144.0.0.0,,,20-02-2026 16:19:50,20-02-2026 16:19:50,"0,070s",PASSED
"executeJavaScript(""window.scrollBy(0, 300)"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:50,20-02-2026 16:19:50,"0,018s",PASSED
"executeJavaScript(""var ads=document.querySelectorAll('.ad-container,.close-button,#adplus-anchor,[id*=google_ads],[class*=adsbygoogle]'); ads.forEach(function(a){a.remove();});"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:50,20-02-2026 16:19:50,"0,044s",PASSED
"executeJavaScript(""document.getElementById('submit').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:50,20-02-2026 16:19:50,"0,043s",PASSED
"popupText = executeJavaScript(""return document.getElementById('example-modal-sizes-title-lg') ? document.getElementById('example-modal-sizes-title-lg').innerText.trim() : '';"", null)",Chrome 144.0.0.0,,,20-02-2026 16:19:50,20-02-2026 16:19:50,"0,020s",PASSED
"modalMuncul = popupText.equals(""Thanks for submitting the form"")",Chrome 144.0.0.0,,,20-02-2026 16:19:50,20-02-2026 16:19:50,"0,001s",PASSED
"firstNameValue = getAttribute(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Name_firstName""), ""value"")",Chrome 144.0.0.0,,,20-02-2026 16:19:50,20-02-2026 16:19:50,"0,056s",PASSED
takeScreenshot(),Chrome 144.0.0.0,,,20-02-2026 16:19:50,20-02-2026 16:19:50,"0,236s",PASSED
if (!(modalMuncul)),Chrome 144.0.0.0,,,20-02-2026 16:19:50,20-02-2026 16:19:50,"0,024s",PASSED
closeBrowser(),Chrome 144.0.0.0,,,20-02-2026 16:19:50,20-02-2026 16:19:50,"0,313s",PASSED
